id,price
0,14878.052222222223
1,15677.657777777778
2,1041.1277777777777
3,452.79777777777775
4,3506.432222222222
5,1915.4233333333334
6,838.9522222222222
7,4981.591111111111
8,684.2411111111111
9,4323.741111111111
10,8350.263333333334
11,3936.9855555555555
12,526.2344444444444
13,938.9755555555555
14,4248.913333333333
15,8026.152222222222
16,2185.903333333333
17,2031.8211111111111
18,2345.291111111111
19,16643.17111111111
20,5043.95
21,5855.466666666666
22,7020.674444444445
23,1032.5466666666666
24,1295.4477777777777
25,909.1888888888889
26,2815.382222222222
27,604.47
28,1797.5122222222221
29,4858.66
30,4670.923333333333
31,895.5555555555555
32,5713.04
33,886.7944444444445
34,3469.432222222222
35,552.8966666666666
36,612.5288888888889
37,2160.438888888889
38,3044.0822222222223
39,527.0966666666667
40,954.3211111111111
41,4130.954444444445
42,2822.8755555555554
43,6508.37
44,4058.7155555555555
45,3301.572222222222
46,8561.2
47,1911.66
48,11912.875555555556
49,619.6577777777778
50,2144.617777777778
51,730.9277777777778
52,8339.73111111111
53,3318.41
54,9743.666666666666
55,6634.672222222222
56,694.9911111111111
57,740.8355555555555
58,5093.846666666666
59,6655.901111111111
60,4109.586666666667
61,834.9155555555556
62,16589.722222222223
63,10576.286666666667
64,2939.271111111111
65,6665.571111111111
66,987.3244444444445
67,1944.07
68,8857.133333333333
69,974.39
70,3839.337777777778
71,525.9811111111111
72,1192.7833333333333
73,951.01
74,3840.1755555555555
75,2613.6744444444444
76,1418.2488888888888
77,1887.7622222222221
78,4045.0822222222223
79,5632.975555555556
80,686.3433333333334
81,1162.1322222222223
82,1338.0755555555556
83,1238.7288888888888
84,4995.987777777777
85,738.2788888888889
86,699.5733333333334
87,2237.2544444444443
88,2920.6444444444446
89,11863.86
90,1684.4155555555556
91,614.6844444444445
92,446.43
93,503.3433333333333
94,3581.7066666666665
95,13369.876666666667
96,767.9966666666667
97,1867.0222222222221
98,433.1822222222222
99,2285.89
100,633.1155555555556
101,529.48
102,2373.1355555555556
103,4144.7011111111115
104,796.4444444444445
105,5913.975555555556
106,932.4733333333334
107,6110.487777777777
108,5199.511111111111
109,15324.257777777777
110,15774.861111111111
111,1058.3822222222223
112,4110.028888888889
113,4346.1
114,2813.2766666666666
115,872.8011111111111
116,669.7722222222222
117,1630.9722222222222
118,4595.3788888888885
119,1559.581111111111
120,1162.9666666666667
121,569.9955555555556
122,16218.625555555556
123,4434.317777777777
124,3526.1033333333335
125,5191.104444444444
126,9306.75
127,10902.933333333332
128,751.6922222222222
129,522.1188888888889
130,2436.4211111111113
131,3051.9355555555558
132,5351.028888888889
133,6217.918888888889
134,5677.967777777778
135,2698.8033333333333
136,697.7466666666667
137,973.9866666666667
138,1055.29
139,3603.8955555555553
140,8624.667777777779
141,4742.746666666667
142,5108.381111111111
143,1495.1222222222223
144,15486.782222222222
145,12712.903333333334
146,473.6377777777778
147,10848.414444444445
148,3455.5022222222224
149,2774.75
150,3588.8888888888887
151,2095.1766666666667
152,7744.6577777777775
153,1788.7755555555555
154,5259.038888888889
155,4930.737777777777
156,2216.788888888889
157,3893.8644444444444
158,3331.96
159,6992.49
160,2568.0633333333335
161,9714.323333333334
162,743.1322222222223
163,3826.238888888889
164,1380.3255555555556
165,829.6633333333333
166,1032.8577777777778
167,557.4188888888889
168,2540.5144444444445
169,739.3555555555556
170,15082.592222222222
171,770.7255555555555
172,577.21
173,2655.7322222222224
174,15887.586666666666
175,1442.1855555555555
176,1743.3777777777777
177,3097.616666666667
178,1169.4244444444444
179,4172.598888888889
180,3368.9655555555555
181,1038.9155555555556
182,468.3833333333333
183,10714.066666666668
184,1046.2088888888889
185,1305.1877777777777
186,739.9622222222222
187,4047.221111111111
188,4370.605555555556
189,963.3155555555555
190,2175.452222222222
191,3939.5466666666666
192,2496.221111111111
193,2633.987777777778
194,962.6888888888889
195,793.2322222222223
196,691.8288888888889
197,15331.41
198,5111.2155555555555
199,7894.94
200,984.5377777777778
201,15749.832222222221
202,3972.222222222222
203,4807.415555555555
204,5112.6866666666665
205,4867.575555555555
206,13810.786666666667
207,1315.29
208,3462.6444444444446
209,4771.441111111111
210,7614.704444444445
211,2082.3411111111113
212,4533.956666666667
213,965.9888888888889
214,1327.5722222222223
215,14910.963333333333
216,832.8055555555555
217,9810.762222222222
218,11472.167777777779
219,2134.96
220,1191.6555555555556
221,11471.315555555555
222,956.3855555555556
223,12336.936666666666
224,2362.693333333333
225,2796.742222222222
226,4706.875555555555
227,8295.013333333334
228,6218.604444444444
229,8960.07
230,1920.03
231,667.94
232,476.4488888888889
233,13806.295555555556
234,3082.83
235,1019.4822222222223
236,489.3511111111111
237,15695.315555555555
238,2627.05
239,533.2333333333333
240,3472.588888888889
241,570.47
242,8628.785555555556
243,1167.3211111111111
244,6331.413333333333
245,748.2233333333334
246,464.49555555555554
247,12040.968888888889
248,4680.484444444444
249,4364.303333333333
250,1624.4888888888888
251,1149.628888888889
252,3107.958888888889
253,1858.3966666666668
254,13326.488888888889
255,4099.35
256,736.9144444444445
257,7184.983333333334
258,1009.6844444444445
259,2699.1433333333334
260,731.3288888888889
261,5370.954444444445
262,14178.094444444445
263,825.8522222222222
264,1809.0533333333333
265,874.7155555555555
266,5290.8677777777775
267,3881.7733333333335
268,3670.9955555555557
269,1044.1044444444444
270,11719.313333333334
271,8223.125555555556
272,3777.8433333333332
273,1685.3244444444445
274,8407.81111111111
275,5722.502222222222
276,1060.0144444444445
277,10952.98111111111
278,1282.9277777777777
279,556.6166666666667
280,4913.484444444444
281,3699.678888888889
282,477.0233333333333
283,638.1166666666667
284,1724.421111111111
285,1089.65
286,14220.521111111111
287,8668.23
288,856.3144444444445
289,4516.381111111111
290,922.0955555555555
291,11667.724444444444
292,1927.4655555555555
293,4952.024444444444
294,2730.32
295,4241.31
296,1562.2633333333333
297,2549.366666666667
298,15590.201111111111
299,1638.0044444444445
300,7619.036666666667
301,1881.9077777777777
302,4181.61
303,6587.887777777778
304,4508.053333333333
305,1089.19
306,6348.818888888889
307,899.7911111111111
308,3645.031111111111
309,3955.238888888889
310,2646.471111111111
311,3556.4466666666667
312,4284.681111111111
313,9081.277777777777
314,945.6144444444444
315,774.5055555555556
316,1034.1422222222222
317,2656.133333333333
318,2895.59
319,12368.98111111111
320,1809.8322222222223
321,612.35
322,5958.34
323,3130.89
324,13419.894444444444
325,454.78333333333336
326,591.1366666666667
327,9809.778888888888
328,1650.1455555555556
329,669.9522222222222
330,799.3588888888889
331,2508.3944444444446
332,3501.6055555555554
333,3129.7166666666667
334,1684.0233333333333
335,9982.101111111111
336,593.5733333333334
337,7806.931111111111
338,4750.307777777778
339,2645.1111111111113
340,604.8288888888889
341,2175.8655555555556
342,8671.043333333333
343,3960.3355555555554
344,8629.972222222223
345,783.5255555555556
346,2615.288888888889
347,5333.555555555556
348,4080.0544444444445
349,1993.7555555555555
350,5117.551111111111
351,461.1388888888889
352,1444.8333333333333
353,725.1666666666666
354,10395.8
355,10971.852222222222
356,2137.9455555555555
357,1082.1666666666667
358,1272.1266666666668
359,466.7633333333333
360,7300.703333333333
361,847.01
362,698.1711111111111
363,1794.2177777777779
364,2107.7655555555557
365,4437.846666666666
366,14542.03
367,5453.265555555556
368,2807.3333333333335
369,10271.576666666666
370,3114.54
371,4640.495555555555
372,2169.0777777777776
373,4191.92
374,4347.852222222222
375,1143.9877777777779
376,5687.766666666666
377,4244.857777777778
378,1972.088888888889
379,1596.79
380,662.1866666666666
381,12638.881111111112
382,1017.7777777777778
383,2082.4155555555553
384,16672.355555555554
385,4920.19
386,1534.6755555555555
387,6733.496666666667
388,3799.538888888889
389,1031.33
390,953.4988888888889
391,7286.165555555555
392,692.77
393,2495.092222222222
394,7393.6466666666665
395,928.7855555555556
396,500.43
397,4927.3533333333335
398,2544.8955555555553
399,5193.222222222223
400,1301.4022222222222
401,9763.304444444444
402,4085.7955555555554
403,7510.72
404,3408.748888888889
405,1514.4155555555556
406,588.2166666666667
407,4413.87
408,934.14
409,908.8988888888889
410,6967.077777777778
411,5025.901111111111
412,1305.2133333333334
413,687.0144444444444
414,2902.438888888889
415,698.5411111111111
416,949.6822222222222
417,1560.7622222222221
418,1074.681111111111
419,5271.723333333333
420,543.97
421,1986.6633333333334
422,5045.115555555555
423,1009.5466666666666
424,1919.01
425,7214.064444444444
426,3210.7366666666667
427,727.3633333333333
428,2513.101111111111
429,1100.2
430,11020.368888888888
431,983.5988888888888
432,5612.585555555555
433,3255.7477777777776
434,9247.677777777777
435,12487.374444444444
436,552.1666666666666
437,1768.2977777777778
438,566.3866666666667
439,3930.9244444444444
440,6585.777777777777
441,848.7022222222222
442,3175.322222222222
443,4419.443333333334
444,2215.701111111111
445,672.1477777777778
446,7163.625555555555
447,5327.966666666666
448,14095.216666666667
449,827.5244444444445
450,5711.123333333333
451,5754.0888888888885
452,2961.7277777777776
453,4334.67
454,1731.6533333333334
455,702.89
456,5014.463333333333
457,2484.1077777777778
458,848.8111111111111
459,544.6433333333333
460,2700.427777777778
461,11052.733333333334
462,668.7044444444444
463,17262.591111111113
464,4741.766666666666
465,2132.2055555555557
466,905.1433333333333
467,854.7955555555556
468,4959.652222222222
469,1554.2811111111112
470,740.8966666666666
471,794.72
472,1995.7488888888888
473,4687.676666666666
474,5583.808888888889
475,459.3466666666667
476,1034.2955555555557
477,5202.022222222222
478,7172.6033333333335
479,1840.158888888889
480,716.7777777777778
481,606.19
482,694.5288888888889
483,1618.691111111111
484,1643.0922222222223
485,4039.4377777777777
486,4667.624444444445
487,1723.828888888889
488,918.9522222222222
489,4391.717777777778
490,4421.535555555555
491,3152.983333333333
492,6947.124444444445
493,1638.668888888889
494,7671.1033333333335
495,2621.923333333333
496,4310.416666666667
497,2291.757777777778
498,641.4611111111111
499,15552.332222222221
500,669.9655555555555
501,2948.301111111111
502,1149.671111111111
503,4207.065555555556
504,5842.398888888889
505,1138.121111111111
506,2142.8944444444446
507,3252.5177777777776
508,1711.9344444444444
509,12693.58111111111
510,773.7077777777778
511,650.2844444444445
512,1809.7611111111112
513,6349.486666666667
514,5069.826666666667
515,5046.076666666667
516,905.7844444444445
517,1195.8266666666666
518,7000.858888888889
519,16862.39
520,757.5455555555556
521,767.4444444444445
522,4219.948888888889
523,892.4088888888889
524,747.8877777777777
525,608.6866666666666
526,4208.888888888889
527,2269.28
528,1890.5022222222221
529,4067.768888888889
530,6814.5488888888885
531,859.6266666666667
532,763.2977777777778
533,3380.1033333333335
534,1621.95
535,4099.584444444445
536,778.1722222222222
537,597.3155555555555
538,15907.84
539,6666.225555555556
540,4619.514444444444
541,2389.3233333333333
542,3486.4344444444446
543,2276.076666666667
544,1752.6255555555556
545,6293.946666666667
546,788.2633333333333
547,4069.9966666666664
548,515.8366666666667
549,8952.595555555556
550,4432.916666666667
551,886.9677777777778
552,1705.44
553,4411.886666666666
554,1224.1877777777777
555,824.7922222222222
556,609.7366666666667
557,4386.735555555556
558,1758.0077777777778
559,1624.5677777777778
560,2369.9766666666665
561,9285.641111111112
562,1882.8633333333332
563,997.8733333333333
564,628.7777777777778
565,2972.75
566,15545.505555555555
567,1180.1055555555556
568,701.2933333333333
569,2870.382222222222
570,759.1044444444444
571,4481.597777777778
572,14118.863333333333
573,799.9577777777778
574,14450.527777777777
