id,price
0,16047.376336119594
1,15629.746143708939
2,1252.4519493990051
3,489.93729424943047
4,3119.192668200104
5,1879.4821677091345
6,758.5465573554385
7,5026.021742125492
8,736.5226202121243
9,4141.932768955296
10,8334.336732887765
11,3970.659793406226
12,591.0375914896765
13,985.4178063421793
14,4056.5315539771764
15,6893.1159034475995
16,2283.3899670591945
17,1825.9018696750907
18,2413.59519387346
19,16092.142686199777
20,4974.793871176081
21,5595.32969240439
22,6535.937457240169
23,1058.423131616091
24,1358.2769500172878
25,987.9280072859762
26,2695.4463382506306
27,614.346025275878
28,1742.3321187314264
29,4753.493952874705
30,4457.392721300151
31,898.5396706099283
32,5776.369578465213
33,883.6624502717536
34,3244.8900273551817
35,621.0685517834377
36,590.7227739299266
37,2229.508888456265
38,2946.820865927592
39,598.2994917025014
40,885.4672487167786
41,4035.0659082162892
42,2816.6901154654306
43,6120.790595945193
44,3929.124330194546
45,3146.8564944008435
46,7387.17528323818
47,1846.6385148134818
48,12075.993819787915
49,651.9695779596342
50,1863.0805672400638
51,769.0459126575648
52,8452.154044617426
53,3183.0175808361123
54,10009.548860496354
55,6657.1953211905575
56,751.4795992773608
57,755.3965210330933
58,5171.445062495402
59,6370.218007704816
60,3865.496960161288
61,803.1814234136081
62,15653.796248119377
63,11120.529476508555
64,2752.6142290476755
65,6894.202651455057
66,975.7645928847165
67,1826.6548689616698
68,9028.721052378454
69,810.4719305230992
70,3845.495797268311
71,543.7376164403424
72,1204.6484105382294
73,831.2253067834646
74,3656.7479778413044
75,2720.729336988668
76,1474.3355859645085
77,1779.8229953124126
78,4203.4359382201765
79,5468.991304673367
80,695.2531490795659
81,1225.2253372832618
82,1376.4916275134974
83,1358.2769500172878
84,4692.952651538408
85,707.6554161274379
86,672.0969291475147
87,2161.687556812638
88,3183.754288032784
89,12179.499551839093
90,1628.4051672791313
91,648.3201242574473
92,492.07796856176367
93,505.26480837422594
94,3516.1506997084284
95,14554.877484513772
96,809.0796536321175
97,1869.2038532482663
98,445.28748948319907
99,2374.0120504170873
100,708.0767197227165
101,553.5446058859143
102,2265.3217901646603
103,4127.303238263136
104,803.6800773918541
105,5936.5764432637625
106,1000.5085709834261
107,5344.049563373287
108,5015.6469586989115
109,15944.780238754001
110,14834.150939529987
111,987.7398315586682
112,3881.590300556352
113,4176.03036088212
114,3047.79128995173
115,744.9274824204974
116,764.6726259189833
117,1697.9057675015315
118,4219.461043675492
119,1622.7534463678123
120,1101.1555234781067
121,652.0916956842849
122,16817.1030086727
123,4448.094579556882
124,3593.1952320476344
125,5698.1672054116725
126,9409.078747286645
127,10662.795489099874
128,742.6709639918811
129,502.0889940958268
130,2653.233616571863
131,2918.319673811646
132,6197.330104260154
133,6534.571562220584
134,5773.218665485204
135,2575.4977416316406
136,672.7336438510035
137,1000.5085709834261
138,1121.313111459347
139,3649.615689509257
140,8095.841052465437
141,4621.150441095264
142,5094.970597265607
143,1399.1571391119796
144,14639.28911370228
145,12809.47727005338
146,581.7363750520701
147,10709.691873625663
148,3416.3822855180442
149,2783.4130341695272
150,3429.106203882594
151,2157.1259727475313
152,7366.251728542053
153,1905.0818194292192
154,5011.313418164238
155,4685.483568470456
156,1996.4445785683504
157,4087.512259336573
158,3293.4978134265357
159,6465.068751631639
160,2526.5759108164334
161,9986.330372213879
162,655.5823903038531
163,3747.307931300085
164,1535.8538050609613
165,871.2350190167614
166,1083.2068442619266
167,583.4333683080321
168,2448.347300914929
169,770.3389062065951
170,14650.824616177682
171,743.0052469245921
172,657.9076767434335
173,2953.7359094035796
174,16104.5432242779
175,1535.3147871556478
176,1734.0879744608674
177,2807.246732984628
178,1277.0289150968413
179,3908.044922254933
180,3431.0874066073266
181,1079.4135487384274
182,581.1410944279247
183,10886.051724928355
184,973.1364425955331
185,1473.5070807541426
186,779.4031575806747
187,4027.7908014412483
188,4204.27128784825
189,932.0981008255792
190,2453.7776476917475
191,3836.9522313220236
192,2615.419193188721
193,2539.8766545059784
194,1017.2085903048934
195,844.123737248842
196,699.1222573644293
197,16460.60962402856
198,5495.237704381961
199,7407.239050249692
200,897.3954028169331
201,16201.334714704319
202,3664.304028568589
203,4765.2254391891665
204,5218.188161943656
205,5139.553859203349
206,13188.910591796623
207,1423.973666510048
208,3271.9328489855875
209,4554.732893713441
210,7310.126189344907
211,2068.1884392627658
212,4431.315679637474
213,952.3087437958313
214,1271.0158732632979
215,14882.47914585213
216,803.5316649751031
217,9086.127091124592
218,11116.040524963522
219,2175.03157223903
220,1231.9943151884415
221,11675.223112731312
222,986.694135318892
223,12157.853919189965
224,2325.098030104661
225,2989.4485691539276
226,4673.270812899139
227,7695.029168892181
228,6523.680875634032
229,9105.531287991305
230,1954.2557930052383
231,728.8910704760347
232,505.68654278263017
233,13372.792400959415
234,3115.500624472204
235,1090.36101325847
236,575.3516263875176
237,14638.533547255012
238,2730.7671531885526
239,552.9390187756994
240,3471.9405276113757
241,589.9153316605272
242,8348.91121634169
243,1183.461129408615
244,6444.564790582241
245,702.7586515081261
246,552.8501765086105
247,12190.698193526512
248,4593.783915590249
249,4184.828775751937
250,1655.8888064977734
251,1129.3574156731454
252,2974.3467467365285
253,1951.8997407723125
254,13090.117566705068
255,4178.687689159076
256,683.3677462149367
257,6618.464989959553
258,924.0150500499873
259,2394.9205449748274
260,720.1721838265765
261,5375.13545455257
262,13664.044270724933
263,834.0218178504135
264,1818.8173294098801
265,773.4520613505915
266,5336.307163147292
267,3781.501765077847
268,3680.4672287868366
269,1199.532852937708
270,11782.64416795858
271,8509.018560015576
272,3680.978556730849
273,1609.1189456078991
274,7903.706998951254
275,5523.793373693672
276,1153.4098018137042
277,11815.12255114625
278,1262.0587655311103
279,686.4359633158026
280,4884.070848514875
281,3581.5061893033067
282,552.8767247084563
283,644.0392543445806
284,1765.561767416481
285,1075.708003966981
286,14576.581118630615
287,8248.078938791046
288,797.3723788042869
289,4329.462677143257
290,950.1551852783992
291,12542.103663129546
292,1770.4122261922564
293,4992.396426215556
294,2745.145667241685
295,4286.394876897909
296,1712.9984078890973
297,2679.6923128332105
298,15171.368895201704
299,1548.2408153749213
300,7174.867010504963
301,1885.8267515436758
302,4172.831902305277
303,6283.396513510692
304,4457.668206465189
305,1076.669787973338
306,6269.7091378480445
307,909.742207692111
308,3722.2032058837513
309,4064.177124062407
310,2645.798372531525
311,3440.1461837396164
312,4093.7230080737086
313,9324.978442843132
314,877.7482403704147
315,704.2796906592891
316,1008.4755031837112
317,2671.5792128883945
318,2766.6361649628975
319,12537.240088828901
320,2067.8936616559654
321,676.9844482394204
322,5666.232529067757
323,3126.3464459450433
324,13310.490229267643
325,511.04805540324486
326,678.3881214901431
327,10234.482525809331
328,1720.6536873830482
329,674.3562542375729
330,713.6646372838936
331,2478.1735651711365
332,3498.169802861781
333,3021.9507284643705
334,1638.160516660263
335,9101.039407416227
336,627.3640515355081
337,7680.72813212596
338,4518.647876709484
339,2613.12979889894
340,543.8308796675861
341,1870.655922680561
342,9004.817530535096
343,4029.799834630843
344,8730.322721095472
345,910.9495714690305
346,2658.482969562402
347,5429.065072224797
348,4061.8705580984356
349,2048.845396279877
350,5273.138053001408
351,528.6192826646954
352,1334.917349544384
353,656.961549730524
354,10465.58996996925
355,10505.72143656203
356,2148.0925505889422
357,1067.9817474188437
358,1321.6173627441392
359,546.5974826561023
360,8856.859792612928
361,842.8277105661766
362,606.0868615881506
363,1862.044383909824
364,1958.0145572413478
365,4419.968303470758
366,13985.017623302298
367,5312.625718542313
368,3023.131081388415
369,9967.084214669065
370,2846.9960665533476
371,4745.550188319082
372,2107.541994832021
373,4030.44340529488
374,4056.0574959565192
375,1165.7784073719288
376,5835.431362894355
377,4251.107006809149
378,2000.5567166950866
379,1655.8888064977734
380,686.6297131865538
381,12428.768770059038
382,888.9848324817128
383,1808.7925553763473
384,16401.611223074575
385,4931.816295984898
386,1633.2820620086986
387,6820.780184404928
388,3941.0984208022533
389,928.8296217771043
390,885.4672487167786
391,8275.45815220619
392,737.0862795538826
393,2296.543169146688
394,9475.339912324756
395,814.3093995770078
396,491.94649618397597
397,4934.671643156633
398,2440.090389230624
399,5395.993295060232
400,1397.3805675260564
401,9703.818062713715
402,3952.289710936202
403,7914.109315672161
404,3544.72681127883
405,1514.0539517608095
406,692.9805661954456
407,4308.90290152435
408,881.3589994988201
409,830.6150368645633
410,7452.470435108298
411,4861.791453602783
412,1251.2379350937292
413,782.4105875223029
414,3056.621069197254
415,729.19210251008
416,1020.7144436185494
417,1509.515143013307
418,1163.0643451159694
419,5305.15785099219
420,520.7616217872749
421,1998.31231978281
422,5108.748909686979
423,1032.1698586601428
424,1776.9215670812914
425,7374.976340412314
426,3046.519791646364
427,676.1530891201805
428,2490.6693061205765
429,1113.0627266529584
430,11547.21088714195
431,1028.9963699409407
432,5473.894091240659
433,3094.9634298846113
434,9852.107043515807
435,12284.071963217479
436,684.4343833326451
437,1888.719319977663
438,646.6290847787163
439,3772.880586234005
440,6541.951310344061
441,761.1842219776734
442,3246.774847459115
443,4345.859783290276
444,2119.027783682018
445,613.8646186569007
446,7210.069983062513
447,5075.739707606712
448,14508.918152305156
449,854.0149597910038
450,5860.813290568413
451,5769.9907674814995
452,2958.3876489349923
453,4275.94665283762
454,1624.0085573942206
455,707.6554161274379
456,4908.1671761832085
457,2401.785713966875
458,795.9850889938217
459,598.4685677984248
460,2354.467478917618
461,10987.662888294106
462,665.0335587793442
463,17036.386345746083
464,4690.203580072397
465,2244.109290909687
466,831.3843447479725
467,794.912361817214
468,4975.047308880254
469,1455.2326303993177
470,767.2996083431468
471,773.8520204998283
472,1956.5414380759848
473,4572.610606618891
474,5556.527463344751
475,389.46532980027104
476,1071.9971598856405
477,5045.795860157548
478,7179.251490590651
479,1826.9009574854572
480,667.2709980737332
481,565.6790840096062
482,710.9010367382451
483,1643.641521860324
484,1663.8457953313957
485,4302.62598708659
486,4542.837014734205
487,1887.6476576839354
488,899.6136934308005
489,3822.6576094616253
490,4315.818251228196
491,3042.1892360642723
492,6749.476821428508
493,1654.3122388334918
494,7274.409844440383
495,2497.1431275807045
496,4338.904869448393
497,2248.6755980663856
498,633.9758300796016
499,15678.964526403472
500,728.8910704760347
501,2882.7587063896244
502,1249.5911235609199
503,4131.817816101818
504,6072.346789153129
505,1136.5454663061448
506,2147.067778367357
507,3093.008009555345
508,1738.6687755421035
509,12561.756812238651
510,747.5244291284903
511,739.1562193264257
512,1751.5986027580577
513,6548.499926533032
514,5192.51171496586
515,5053.588345328529
516,922.2889781413338
517,1175.6947881431538
518,7042.943016020826
519,16946.17156181737
520,787.5099393744431
521,804.9895692263939
522,4085.8600659949443
523,801.3134979476554
524,721.2686269979536
525,674.5952393046241
526,4294.361429573443
527,2252.565089078085
528,1864.0800046669467
529,3951.119217095383
530,6891.835020427854
531,851.0847538397426
532,699.9010117085523
533,3267.126183088235
534,1670.296719569748
535,5037.536413142928
536,668.4441831299882
537,634.3558011408151
538,16672.638562665787
539,6529.80870548454
540,4073.574891705387
541,2079.166707233377
542,3423.6613025096335
543,2483.7181149127505
544,1696.6051457810795
545,6480.471558390262
546,842.2355280817935
547,4105.737424109499
548,603.7429101932179
549,9346.128505522065
550,4514.52800833776
551,880.0777584316809
552,1678.9376269898028
553,4288.44353014158
554,1071.6755178462201
555,861.4474587688798
556,613.9705250850508
557,4487.727702418812
558,1736.559692425803
559,1711.313206932467
560,2190.531978284409
561,9162.821352166651
562,1857.1518740165507
563,854.0149597910038
564,659.0559246501456
565,3100.152907458125
566,15293.56778527559
567,1247.9254831831008
568,693.1362146484379
569,2866.6761111557644
570,775.9687079622937
571,4802.646745235294
572,14149.189532322029
573,888.2240636963554
574,15084.77593675373
575,2200.3944396343036
576,1323.027785382987
577,5195.323904222565
578,7509.574207184121
579,2853.3727931425105
580,4862.994406663146
581,2300.3776327267483
582,5200.651561853406
583,2442.452563747248
584,582.2524396523091
585,2389.124942807921
586,9726.205751870111
587,678.5657859386469
588,5128.445476027573
589,1049.1143435505587
590,682.7662942897648
591,6665.895195369241
592,2657.4025801671523
593,1991.3998227190027
594,3534.8021693339833
595,3874.104492711639
596,749.4375874680243
597,1013.565193885035
598,12435.93299075656
599,6850.237238992536
600,2049.250100883518
601,912.9986303098597
602,2271.495144923862
603,886.4625158925477
604,6605.821634348564
605,5784.042899684712
606,742.6709639918811
607,1873.0854889090049
608,698.4127546457368
609,1605.3580967834087
610,4665.967455361613
611,958.9632122662707
612,3981.1480201276418
613,5236.64637179162
614,565.2398254818391
615,2667.2064607175216
616,501.51198075132436
617,4341.335648048494
618,16175.365664592091
619,14498.971395433971
620,1592.2898704581623
621,845.7897519195179
622,8877.359967454193
623,4649.2425478391015
624,895.7196220246761
625,3190.5131391644327
626,7810.5721430085005
627,5305.623043467827
628,4093.0217747210686
629,862.8657864768152
630,780.4942601291831
631,4265.882903551486
632,11755.91218513446
633,4212.978577733113
634,5471.931266626242
635,1224.2116489685982
636,4488.3642354584
637,671.133099281588
638,791.0594726035405
639,1986.3382545550373
640,4478.011577898998
641,1685.8061644258623
642,801.9934963795038
643,626.4481676075441
644,1150.687642730682
645,11490.263831286822
646,6570.455257417591
647,594.8173786626828
648,6687.66872817299
649,10851.472918340345
650,11931.08174688004
651,9082.913352485817
652,1566.5595342058748
653,981.8520367571631
654,7035.197884145663
655,577.4286215017479
656,687.6827640117004
657,3291.6738454771166
658,5217.461552299246
659,4239.557655945734
660,1612.82558222633
661,7334.746900444978
662,2575.966775555599
663,4164.6116974604765
664,817.265336754423
665,683.7498052889088
666,2456.711952216277
667,8297.0311688342
668,1299.2900251482959
669,4471.4915965392565
670,887.54484890009
671,692.0087935826973
672,5103.8561781305025
673,776.7374003730002
674,4487.003646260363
675,794.1142206076844
676,1439.1970721249138
677,709.5296767796382
678,6115.499073067808
679,1825.9736890760403
680,2886.382041517783
681,794.7829320295177
682,1129.9096115567802
683,5393.876239205161
684,439.52003914242266
685,10532.754610806825
686,5570.709900130393
687,715.1433455723785
688,3193.672918611102
689,16934.407981220687
690,1871.3651102770596
691,1066.3986997149711
692,2998.6836234840202
693,15696.64162855312
694,3720.88189613425
695,5316.27517470645
696,6145.461196780485
697,2099.3723567056854
698,8056.823689670278
699,5403.668555999439
