id,price
0,14256.975128306884
1,15226.75258994707
2,1019.5107156084649
3,445.6122398589067
4,3918.731952821865
5,1878.3287773368613
6,816.5602235449737
7,4960.74510978836
8,678.7496014109344
9,4128.615292328046
10,8219.95195590829
11,3929.6866834215184
12,556.0204074074094
13,937.1275502645501
14,4179.379925925918
15,7364.203705026454
16,2124.9846137566133
17,1880.6192323633165
18,2305.8041565255744
19,16676.061074074085
20,5038.575691358026
21,5277.0672041446205
22,7103.677380952398
23,1064.5449087301588
24,1305.6412372134034
25,898.370369047619
26,2705.2524695767224
27,610.7983827160498
28,1789.9164572310394
29,4981.411877425035
30,4438.17025485009
31,901.6626424162254
32,5937.419257936506
33,883.5837438271601
34,3616.646409171073
35,611.6350564373904
36,634.9770436507937
37,2093.6494188712545
38,2938.4837777777775
39,523.1822072310403
40,923.2322473544975
41,4552.0123910934635
42,2863.504065696652
43,6545.21114902998
44,4038.8877147266303
45,3353.237803791887
46,7764.661973104048
47,1879.8032601410912
48,11852.774961640203
49,652.6020418871257
50,2094.5550921516747
51,759.4878672839501
52,8446.694767636682
53,3252.415421075838
54,10047.229981040562
55,6805.746970458573
56,711.4478809523799
57,664.0427676366851
58,4969.704744268084
59,6587.678811728385
60,3891.908206790122
61,834.729340828923
62,16532.088653439154
63,10937.665150352737
64,2923.063755291007
65,6786.446753968252
66,1009.8891631393299
67,1914.39332010582
68,9273.11544488536
69,968.2618765432101
70,3771.167855820103
71,542.5171521164025
72,1202.6311133156964
73,910.6024241622576
74,3892.7552164903022
75,2693.71047839506
76,1400.7199426807742
77,1857.2203298059926
78,4147.565133597877
79,5644.1252826278605
80,674.6176750440931
81,1103.4445405643758
82,1374.2679197530854
83,1267.4136159611983
84,4715.042372134039
85,719.4158046737214
86,676.6120846560842
87,2195.106280423281
88,2884.302537918871
89,11774.408858906521
90,1685.0339770723103
91,622.7075242504409
92,457.24088712522024
93,549.1046044973551
94,3607.477028218695
95,14699.6498712522
96,723.1158346560845
97,1868.871240299824
98,430.8295000000001
99,2303.7561000881838
100,641.5685996472662
101,516.1760141093478
102,2376.6495083774244
103,4036.4349426807753
104,783.1924532627863
105,5775.309205467375
106,913.7582248677239
